Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-01-01 00:00:00+05:30,991.5499877929688,1004.8499755859375,991.0,999.4000244140625,7683792,0.0,0.0
2024-01-02 00:00:00+05:30,997.0,997.6500244140625,980.25,982.25,16263825,0.0,0.0
2024-01-03 00:00:00+05:30,984.7000122070312,988.0,975.0999755859375,984.0499877929688,16826752,0.0,0.0
2024-01-04 00:00:00+05:30,986.4000244140625,989.1500244140625,981.9000244140625,987.1500244140625,22789140,0.0,0.0
2024-01-05 00:00:00+05:30,988.0,998.2999877929688,983.7999877929688,993.7000122070312,14875499,0.0,0.0
2024-01-08 00:00:00+05:30,994.0,998.2000122070312,980.2999877929688,982.0,8393164,0.0,0.0
2024-01-09 00:00:00+05:30,986.25,995.0,975.4000244140625,979.75,14660414,0.0,0.0
2024-01-10 00:00:00+05:30,974.2999877929688,994.9500122070312,974.2999877929688,993.0499877929688,9409181,0.0,0.0
2024-01-11 00:00:00+05:30,995.2999877929688,998.5,986.8499755859375,991.1500244140625,6451345,0.0,0.0
2024-01-12 00:00:00+05:30,994.7999877929688,1008.7000122070312,991.75,1003.5,12255743,0.0,0.0
2024-01-15 00:00:00+05:30,1003.5,1011.6500244140625,999.25,1009.8499755859375,12388044,0.0,0.0
2024-01-16 00:00:00+05:30,1006.0999755859375,1015.7999877929688,1004.5999755859375,1009.0499877929688,11505126,0.0,0.0
2024-01-17 00:00:00+05:30,987.9000244140625,1007.7999877929688,976.75,981.75,41914771,0.0,0.0
2024-01-18 00:00:00+05:30,973.9500122070312,994.2999877929688,970.1500244140625,986.3499755859375,17902484,0.0,0.0
2024-01-19 00:00:00+05:30,991.2999877929688,1010.9000244140625,987.5499877929688,999.2000122070312,23271148,0.0,0.0
2024-01-23 00:00:00+05:30,1059.0999755859375,1059.4000244140625,1021.2000122070312,1029.050048828125,50797448,0.0,0.0
2024-01-24 00:00:00+05:30,1029.449951171875,1035.949951171875,996.6500244140625,999.2000122070312,34578943,0.0,0.0
2024-01-25 00:00:00+05:30,998.4000244140625,1015.0999755859375,988.1500244140625,1009.9500122070312,28315035,0.0,0.0
2024-01-29 00:00:00+05:30,1020.0,1032.0,1010.0,1016.4000244140625,14078922,0.0,0.0
2024-01-30 00:00:00+05:30,1014.9500122070312,1023.8499755859375,1008.0,1016.9000244140625,16085742,0.0,0.0
2024-01-31 00:00:00+05:30,1016.7999877929688,1039.0,1003.25,1028.1500244140625,25627447,0.0,0.0
2024-02-01 00:00:00+05:30,1033.949951171875,1033.949951171875,1017.4000244140625,1025.1500244140625,13058880,0.0,0.0
2024-02-02 00:00:00+05:30,1037.0999755859375,1050.0,1021.6500244140625,1024.0,14774650,0.0,0.0
2024-02-05 00:00:00+05:30,1022.5,1026.449951171875,1012.0999755859375,1023.5,12948430,0.0,0.0
2024-02-06 00:00:00+05:30,1023.5499877929688,1034.9000244140625,1016.7000122070312,1026.4000244140625,12886927,0.0,0.0
2024-02-07 00:00:00+05:30,1028.0,1031.550048828125,1013.0,1022.1500244140625,16410895,0.0,0.0
2024-02-08 00:00:00+05:30,1024.0999755859375,1028.25,985.25,989.2999877929688,20565502,0.0,0.0
2024-02-09 00:00:00+05:30,988.8499755859375,1013.75,985.5,1010.7000122070312,12799837,0.0,0.0
2024-02-12 00:00:00+05:30,1010.4000244140625,1012.2000122070312,985.25,996.0999755859375,8050066,0.0,0.0
2024-02-13 00:00:00+05:30,1006.0,1027.050048828125,1000.2999877929688,1019.7999877929688,18706292,0.0,0.0
2024-02-14 00:00:00+05:30,1009.5499877929688,1035.699951171875,1007.5499877929688,1022.7000122070312,17878720,0.0,0.0
2024-02-15 00:00:00+05:30,1022.8499755859375,1026.6500244140625,1006.5999755859375,1016.6500244140625,10069878,0.0,0.0
2024-02-16 00:00:00+05:30,1023.2000122070312,1026.199951171875,1016.9000244140625,1023.25,7159395,0.0,0.0
2024-02-19 00:00:00+05:30,1023.3499755859375,1046.0,1023.3499755859375,1043.75,9388255,0.0,0.0
2024-02-20 00:00:00+05:30,1041.050048828125,1052.6500244140625,1033.25,1048.75,11293528,0.0,0.0
2024-02-21 00:00:00+05:30,1056.800048828125,1064.0,1048.0,1051.949951171875,15946325,0.0,0.0
2024-02-22 00:00:00+05:30,1056.0,1066.0,1040.300048828125,1062.699951171875,13432573,0.0,0.0
2024-02-23 00:00:00+05:30,1070.0,1070.0,1057.6500244140625,1061.300048828125,13142759,0.0,0.0
2024-02-26 00:00:00+05:30,1053.0999755859375,1062.300048828125,1050.5,1054.199951171875,7875941,0.0,0.0
2024-02-27 00:00:00+05:30,1050.75,1066.199951171875,1046.5,1060.199951171875,10580973,0.0,0.0
2024-02-28 00:00:00+05:30,1063.0,1064.8499755859375,1042.1500244140625,1046.199951171875,7730332,0.0,0.0
2024-02-29 00:00:00+05:30,1043.050048828125,1060.699951171875,1038.5,1052.199951171875,20944844,0.0,0.0
2024-03-01 00:00:00+05:30,1055.0,1089.949951171875,1054.0,1086.9000244140625,14909562,0.0,0.0
2024-03-04 00:00:00+05:30,1081.0,1095.0,1080.0999755859375,1092.3499755859375,11424581,0.0,0.0
2024-03-05 00:00:00+05:30,1086.199951171875,1099.5,1076.5,1088.050048828125,9222544,0.0,0.0
2024-03-06 00:00:00+05:30,1080.300048828125,1113.550048828125,1080.300048828125,1097.0999755859375,21796484,0.0,0.0
2024-03-07 00:00:00+05:30,1094.949951171875,1095.0,1082.699951171875,1087.949951171875,9963926,0.0,0.0
2024-03-11 00:00:00+05:30,1087.949951171875,1087.949951171875,1076.75,1078.699951171875,13310362,0.0,0.0
2024-03-12 00:00:00+05:30,1077.050048828125,1094.800048828125,1055.6500244140625,1076.8499755859375,21785435,0.0,0.0
2024-03-13 00:00:00+05:30,1077.1500244140625,1089.6500244140625,1073.1500244140625,1083.949951171875,24855870,0.0,0.0
2024-03-14 00:00:00+05:30,1080.0,1097.0999755859375,1075.050048828125,1083.5999755859375,14231421,0.0,0.0
2024-03-15 00:00:00+05:30,1072.0,1086.25,1070.0,1080.3499755859375,66192734,0.0,0.0
2024-03-18 00:00:00+05:30,1075.050048828125,1084.800048828125,1060.050048828125,1081.199951171875,8769440,0.0,0.0
2024-03-19 00:00:00+05:30,1078.449951171875,1088.75,1075.25,1083.949951171875,16708715,0.0,0.0
2024-03-20 00:00:00+05:30,1080.0,1090.0,1067.5,1084.5,18725251,0.0,0.0
2024-03-21 00:00:00+05:30,1092.0,1100.0,1079.1500244140625,1081.800048828125,19992607,0.0,0.0
2024-03-22 00:00:00+05:30,1081.1500244140625,1093.699951171875,1078.699951171875,1090.300048828125,17214415,0.0,0.0
2024-03-26 00:00:00+05:30,1081.0,1089.1500244140625,1076.949951171875,1083.699951171875,13367635,0.0,0.0
2024-03-27 00:00:00+05:30,1083.699951171875,1092.5,1079.550048828125,1083.75,26907245,0.0,0.0
2024-03-28 00:00:00+05:30,1085.0,1105.050048828125,1085.0,1093.300048828125,22070566,0.0,0.0
2024-04-01 00:00:00+05:30,1096.050048828125,1102.949951171875,1094.449951171875,1099.6500244140625,10848191,0.0,0.0
2024-04-02 00:00:00+05:30,1094.449951171875,1094.449951171875,1079.25,1081.199951171875,14380396,0.0,0.0
2024-04-03 00:00:00+05:30,1075.0,1083.6500244140625,1072.25,1077.199951171875,15477184,0.0,0.0
2024-04-04 00:00:00+05:30,1084.75,1085.800048828125,1063.449951171875,1078.8499755859375,21419689,0.0,0.0
2024-04-05 00:00:00+05:30,1070.0,1086.0,1067.449951171875,1083.4000244140625,15340637,0.0,0.0
2024-04-08 00:00:00+05:30,1078.3499755859375,1091.75,1076.300048828125,1087.1500244140625,8023461,0.0,0.0
2024-04-09 00:00:00+05:30,1091.949951171875,1115.25,1088.300048828125,1107.050048828125,12298463,0.0,0.0
2024-04-10 00:00:00+05:30,1110.949951171875,1116.550048828125,1105.1500244140625,1109.4000244140625,10598000,0.0,0.0
2024-04-12 00:00:00+05:30,1103.5,1111.8499755859375,1095.800048828125,1104.4000244140625,12216657,0.0,0.0
2024-04-15 00:00:00+05:30,1100.199951171875,1106.1500244140625,1076.5999755859375,1078.3499755859375,10526597,0.0,0.0
2024-04-16 00:00:00+05:30,1070.550048828125,1074.5999755859375,1062.699951171875,1067.050048828125,11278092,0.0,0.0
2024-04-18 00:00:00+05:30,1074.0,1078.050048828125,1050.449951171875,1055.449951171875,16564216,0.0,0.0
2024-04-19 00:00:00+05:30,1052.949951171875,1072.0,1048.0999755859375,1067.25,11284433,0.0,0.0
2024-04-22 00:00:00+05:30,1078.800048828125,1088.699951171875,1070.3499755859375,1086.6500244140625,10346714,0.0,0.0
2024-04-23 00:00:00+05:30,1100.0,1100.0,1082.699951171875,1090.25,9848215,0.0,0.0
2024-04-24 00:00:00+05:30,1092.25,1098.4000244140625,1089.0,1096.75,5461309,0.0,0.0
2024-04-25 00:00:00+05:30,1090.0,1125.6500244140625,1089.949951171875,1113.75,19905338,0.0,0.0
2024-04-26 00:00:00+05:30,1112.1500244140625,1120.0,1102.75,1107.9000244140625,14190059,0.0,0.0
2024-04-29 00:00:00+05:30,1108.0,1163.449951171875,1107.9000244140625,1160.1500244140625,28578063,0.0,0.0
2024-04-30 00:00:00+05:30,1159.949951171875,1169.550048828125,1146.75,1150.4000244140625,29568491,0.0,0.0
2024-05-02 00:00:00+05:30,1143.0,1155.5,1133.25,1139.449951171875,25118334,0.0,0.0
2024-05-03 00:00:00+05:30,1141.300048828125,1157.4000244140625,1135.449951171875,1142.050048828125,19933604,0.0,0.0
2024-05-06 00:00:00+05:30,1141.550048828125,1158.449951171875,1138.0999755859375,1146.300048828125,14970524,0.0,0.0
2024-05-07 00:00:00+05:30,1147.949951171875,1152.75,1126.300048828125,1131.9000244140625,15097728,0.0,0.0
2024-05-08 00:00:00+05:30,1126.550048828125,1132.0,1116.050048828125,1123.0,19913090,0.0,0.0
2024-05-09 00:00:00+05:30,1120.550048828125,1128.8499755859375,1110.0,1115.699951171875,12229853,0.0,0.0
2024-05-10 00:00:00+05:30,1118.0,1128.9000244140625,1112.050048828125,1117.050048828125,8573656,0.0,0.0
2024-05-13 00:00:00+05:30,1112.4000244140625,1130.6500244140625,1106.699951171875,1128.0,9707983,0.0,0.0
2024-05-14 00:00:00+05:30,1125.9000244140625,1127.9000244140625,1118.550048828125,1120.550048828125,8944262,0.0,0.0
