Date,Open,High,Low,Close,Volume
2025-12-08,121.6500015258789,121.68000030517578,115.25,116.0,24064367
2025-12-09,115.47000122070312,118.0999984741211,115.12999725341797,117.83000183105469,15676171
2025-12-10,118.23999786376953,119.19999694824219,116.5999984741211,117.16000366210938,12269041
2025-12-11,117.41999816894531,118.12000274658203,116.19999694824219,117.56999969482422,14403309
2025-12-12,117.86000061035156,118.13999938964844,116.83000183105469,117.80999755859375,9266231
2025-12-15,117.30000305175781,119.3499984741211,116.66000366210938,118.73999786376953,18895803
2025-12-16,118.48999786376953,118.88999938964844,116.63999938964844,117.02999877929688,11689949
2025-12-17,117.02999877929688,119.5999984741211,116.91999816894531,119.33000183105469,15220726
2025-12-18,119.05999755859375,119.7699966430664,117.72000122070312,118.9000015258789,9535544
2025-12-19,118.55000305175781,119.97000122070312,118.55000305175781,119.81999969482422,9725283
2025-12-22,120.44999694824219,121.83999633789062,120.19999694824219,121.30999755859375,19289471
2025-12-23,121.5,122.62999725341797,120.66000366210938,120.9000015258789,10383838
2025-12-24,121.0,121.55000305175781,120.70999908447266,120.93000030517578,10647989
2025-12-26,120.7699966430664,120.9800033569336,119.44999694824219,120.37000274658203,8339634
2025-12-29,116.5999984741211,120.9800033569336,116.5999984741211,120.54000091552734,25017997
2025-12-30,120.22000122070312,122.7699966430664,119.48999786376953,122.37999725341797,24856697
2025-12-31,122.30000305175781,125.3499984741211,121.54000091552734,123.58000183105469,19366405
2026-01-01,123.69999694824219,124.69999694824219,123.16000366210938,123.94000244140625,7729355
2026-01-02,123.94000244140625,125.80000305175781,123.80000305175781,125.3499984741211,13205239
2026-01-05,126.0,128.24000549316406,124.37999725341797,125.08000183105469,19053073
2026-01-06,124.94999694824219,126.08000183105469,124.55999755859375,125.47000122070312,10801122
2026-01-07,125.44999694824219,126.88999938964844,124.95999908447266,125.68000030517578,10185442
2026-01-08,125.80000305175781,125.83000183105469,122.36000061035156,122.80999755859375,11531254
2026-01-09,123.0,124.83999633789062,122.23999786376953,122.9000015258789,13021675
2026-01-12,122.9000015258789,123.48999786376953,121.11000061035156,123.16000366210938,14550075
2026-01-13,123.80000305175781,124.66000366210938,122.58000183105469,124.5199966430664,14480669
2026-01-14,124.55000305175781,129.0,124.5199966430664,128.67999267578125,34920863
2026-01-15,128.67999267578125,128.67999267578125,128.67999267578125,128.67999267578125,0
2026-01-16,128.67999267578125,132.7899932861328,128.64999389648438,132.36000061035156,34696416
2026-01-19,132.3000030517578,135.14999389648438,125.25,128.0500030517578,86346948
2026-01-20,127.9000015258789,130.35000610351562,125.0999984741211,125.7699966430664,46607190
2026-01-21,125.30000305175781,126.69000244140625,122.79000091552734,123.98999786376953,17178415
2026-01-22,124.73999786376953,126.52999877929688,124.5,125.16000366210938,13651752
2026-01-23,126.5,126.51000213623047,119.55000305175781,120.1500015258789,17868644
2026-01-27,121.2699966430664,123.48999786376953,120.0,122.94999694824219,16104995
2026-01-28,124.0,124.6500015258789,121.75,124.5,14507424
2026-01-29,124.80000305175781,126.23999786376953,124.33999633789062,125.25,32910164
2026-01-30,124.5,126.02999877929688,123.26000213623047,125.19000244140625,14202987
2026-02-02,121.0,122.45999908447266,118.1500015258789,122.0199966430664,15793749
2026-02-03,126.5,129.00999450683594,122.69999694824219,123.86000061035156,15962796
2026-02-04,123.8499984741211,124.38999938964844,122.6500015258789,123.6500015258789,10402322
2026-02-05,123.5,124.94999694824219,123.16999816894531,124.0999984741211,10883117
2026-02-06,123.9000015258789,124.43000030517578,121.25,122.8499984741211,14524956
2026-02-09,123.98999786376953,125.0999984741211,123.0199966430664,123.44000244140625,12646439
2026-02-10,124.0,124.0,122.56999969482422,122.95999908447266,12024413
2026-02-11,123.0999984741211,123.72000122070312,121.11000061035156,122.91000366210938,14591234
2026-02-12,122.8499984741211,122.91000366210938,120.5,120.95999908447266,15324439
2026-02-13,120.0999984741211,120.36000061035156,118.30000305175781,118.76000213623047,14737408
2026-02-16,118.0,120.94999694824219,117.55000305175781,120.56999969482422,12112770
2026-02-17,120.56999969482422,125.5999984741211,119.80999755859375,124.81999969482422,39934490
2026-02-18,125.0999984741211,128.74000549316406,124.83000183105469,128.1699981689453,37051990
2026-02-19,128.1199951171875,128.35000610351562,125.5199966430664,126.0999984741211,18850093
2026-02-20,125.5999984741211,130.39999389648438,125.37000274658203,129.58999633789062,30257099
2026-02-23,130.39999389648438,132.72999572753906,130.0,130.27000427246094,27095411
2026-02-24,130.25,132.10000610351562,129.3000030517578,131.02999877929688,20878598
2026-02-25,131.14999389648438,131.66000366210938,129.50999450683594,130.5399932861328,11964857
2026-02-26,130.69000244140625,132.64999389648438,129.08999633789062,130.47999572753906,25782446
2026-02-27,130.25,130.85000610351562,128.60000610351562,129.44000244140625,17761050
